"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode"
"",30,SBST,22009,84009,2018-04-14T19:44:00+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T19:59:04+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:11:31+08:00,0,0,1,SEA,WAB,SD,1.315841669,103.7520438,20139
"",30,SBST,22009,84009,2018-04-14T19:45:09+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:00:13+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:12:40+08:00,0,0,1,SEA,WAB,SD,1.312488018,103.7550342,20289
"",30,SBST,22009,84009,2018-04-14T19:46:17+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:01:19+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:13:37+08:00,0,0,1,SEA,WAB,SD,1.310928042,103.7585754,20299
"",30,SBST,22009,84009,2018-04-14T19:47:17+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:02:23+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:14:35+08:00,0,0,1,SEA,WAB,SD,1.309683042,103.7599936,17079
"",30,SBST,22009,84009,2018-04-14T19:48:20+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:03:28+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:15:38+08:00,0,0,1,SEA,WAB,SD,1.307766372,103.7621407,17069
"",30,SBST,22009,84009,2018-04-14T19:50:06+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:05:01+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:17:21+08:00,0,0,1,SEA,WAB,SD,1.304706382,103.7645982,17049
"",30,SBST,22009,84009,2018-04-14T19:51:47+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:06:37+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:18:51+08:00,0,0,1,SEA,WAB,SD,1.301531646,103.7660643,17039
"",30,SBST,22009,84009,2018-04-14T19:52:48+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:07:33+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:19:40+08:00,0,0,1,SEA,WAB,SD,1.299081389,103.7670019,17389
"",30,SBST,22009,84009,2018-04-14T19:53:54+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:08:32+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:20:29+08:00,0,0,1,SEA,WAB,SD,1.296945701,103.767103,17029
"",30,SBST,22009,84009,2018-04-14T19:54:27+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:09:04+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:21:00+08:00,0,0,1,SEA,WAB,SD,1.293797479,103.7670518,17019
"",30,SBST,22009,84009,2018-04-14T19:55:52+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:10:17+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:22:30+08:00,0,0,1,SEA,WAB,SD,1.292011383,103.7690842,16089
"",30,SBST,22009,84009,2018-04-14T19:56:30+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:10:53+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:23:06+08:00,0,0,1,SEA,WAB,SD,1.291382649,103.7712984,16079
"",30,SBST,22009,84009,2018-04-14T19:57:11+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:11:28+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,22009,84009,2018-04-14T20:23:34+08:00,0,0,1,SEA,WAB,SD,1.290829722,103.7731167,16069
"",30,SBST,22009,84009,2018-04-14T19:58:11+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:12:23+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.289672662,103.7759414,16059
"",30,SBST,22009,84009,2018-04-14T19:58:53+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:12:58+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.289137897,103.7773865,16049
"",30,SBST,22009,84009,2018-04-14T19:59:38+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:13:44+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.287990202,103.7787203,16039
"",30,SBST,22009,84009,2018-04-14T20:00:15+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:14:18+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.286084722,103.7802214,16029
"",30,SBST,22009,84009,2018-04-14T20:01:20+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:15:19+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.282780786,103.7821761,16019
"",30,SBST,22009,84009,2018-04-14T20:02:12+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:16:11+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.281587953,103.7840107,16209
"",30,SBST,22009,84009,2018-04-14T20:02:49+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:16:48+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.27937639,103.7857273,15229
"",30,SBST,22009,84009,2018-04-14T20:03:48+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:17:47+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.278181141,103.7870103,15219
"",30,SBST,22009,84009,2018-04-14T20:04:28+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:18:27+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,,,,,,,,,,1.277065619,103.7902343,15209
"",30,SBST,22009,84009,2018-04-14T19:38:32+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:05:19+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:19:18+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.276042409,103.793184,15199
"",30,SBST,22009,84009,2018-04-14T19:39:43+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:06:24+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:20:23+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.274814993,103.7967399,15169
"",30,SBST,22009,84009,2018-04-14T19:40:23+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:07:00+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:20:59+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.274263038,103.7983935,15159
"",30,SBST,22009,84009,2018-04-14T19:40:59+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:07:37+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:21:36+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.273418719,103.8005555,15149
"",30,SBST,22009,84009,2018-04-14T19:42:34+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:09:00+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:22:59+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.272693033,103.8039836,14189
"",30,SBST,22009,84009,2018-04-14T19:43:06+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:09:29+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:23:28+08:00,1.3375643333333334,103.7175225,1,SDA,WAB,DD,1.271884546,103.8063,14179
"",30,SBST,22009,84009,2018-04-14T19:43:43+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:10:05+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.271185504,103.8094181,14169
"",30,SBST,22009,84009,2018-04-14T19:45:36+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:11:57+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.269940464,103.8131542,14159
"",30,SBST,22009,84009,2018-04-14T19:46:40+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:12:52+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.268635277,103.8154695,14139
"",30,SBST,22009,84009,2018-04-14T19:48:52+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:14:46+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.266078691,103.8197788,14129
"",30,SBST,22009,84009,2018-04-14T19:50:39+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:16:31+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.265923609,103.8222828,14119
"",30,SBST,22009,84009,2018-04-14T19:52:56+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:18:36+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.268046016,103.8272249,14109
"",30,SBST,22009,84009,2018-04-14T19:53:43+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:19:23+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.27046005,103.8297928,14089
"",30,SBST,22009,84009,2018-04-14T19:54:47+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:20:24+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,,,,,,,,,,1.272613333,103.8369486,14069
"",30,SBST,22009,84009,2018-04-14T19:38:20+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T19:56:49+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:21:48+08:00,1.3243645,103.74291533333333,1,SEA,WAB,DD,1.272723931,103.8414062,5641
"",30,SBST,22009,84009,2018-04-14T19:49:29+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:07:58+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,,,,,,,,,,1.299305,103.8853339,91081
"",30,SBST,22009,84009,2018-04-14T19:51:04+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:09:29+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,,,,,,,,,,1.303149765,103.8843685,91091
"",30,SBST,22009,84009,2018-04-14T19:54:23+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:12:23+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,,,,,,,,,,1.307517037,103.8850075,81171
"",30,SBST,22009,84009,2018-04-14T19:39:20+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T19:56:03+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:13:59+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.308455448,103.8884721,81181
"",30,SBST,22009,84009,2018-04-14T19:40:48+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T19:57:31+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:15:25+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.309131667,103.8918,81191
"",30,SBST,22009,84009,2018-04-14T19:42:09+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T19:58:52+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:16:49+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.310372849,103.8941279,82081
"",30,SBST,22009,84009,2018-04-14T19:43:04+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T19:59:47+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:17:39+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.312646671,103.8941105,82091
"",30,SBST,22009,84009,2018-04-14T19:44:47+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:01:36+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:19:24+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.316119309,103.8937998,82111
"",30,SBST,22009,84009,2018-04-14T19:47:00+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:03:51+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:21:39+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.31736958,103.8948,82011
"",30,SBST,22009,84009,2018-04-14T19:48:16+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:05:02+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,22009,84009,2018-04-14T20:22:50+08:00,1.2762383333333334,103.79261766666667,1,SEA,WAB,DD,1.317984493,103.8982372,82033
"",30,SBST,22009,84009,2018-04-14T19:49:28+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:06:14+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,,,,,,,,,,1.318761626,103.902269,82061
"",30,SBST,22009,84009,2018-04-14T19:52:10+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:08:41+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,,,,,,,,,,1.319714911,103.907254,83011
"",30,SBST,22009,84009,2018-04-14T19:52:59+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:09:29+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,,,,,,,,,,1.320270269,103.9100003,83031
"",30,SBST,22009,84009,2018-04-14T19:54:15+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:10:34+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,,,,,,,,,,1.320968592,103.9133278,83062
"",30,SBST,22009,84009,2018-04-14T19:55:43+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:12:04+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,,,,,,,,,,1.321386942,103.9173662,83081
"",30,SBST,22009,84009,2018-04-14T19:38:57+08:00,1.3220951666666667,103.92117116666667,1,SEA,WAB,DD,22009,84009,2018-04-14T19:57:27+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:13:19+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,1.322577496,103.9223336,84011
"",30,SBST,22009,84009,2018-04-14T19:40:38+08:00,1.3220951666666667,103.92117116666667,1,SEA,WAB,DD,22009,84009,2018-04-14T19:59:08+08:00,1.3075805,103.88521283333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:14:50+08:00,1.2726615,103.84092233333334,1,SDA,WAB,SD,1.323383204,103.9250872,84021
"",30,SBST,84009,22009,2018-04-14T19:54:00+08:00,0,0,1,SEA,WAB,DD,84009,22009,2018-04-14T20:06:00+08:00,0,0,1,SEA,WAB,DD,84009,22009,2018-04-14T20:19:00+08:00,0,0,1,SEA,WAB,DD,1.324538743,103.9290382,84009
